Name,Review,Date,Star Rating,restaurant
Samanth [Upgrade to see in full],Me and  [Upgrade to see in full],4/26/20 [Upgrade to see in full],1.0 sta [Upgrade to see in full],Kitchenette Uptown
Raymond [Upgrade to see in full],Nice li [Upgrade to see in full],7/11/20 [Upgrade to see in full],4.0 sta [Upgrade to see in full],Kitchenette Uptown
Olga W.,Really  [Upgrade to see in full],5/9/201 [Upgrade to see in full],5.0 sta [Upgrade to see in full],Kitchenette Uptown
Daniel  [Upgrade to see in full],Both of [Upgrade to see in full],3/29/20 [Upgrade to see in full],1.0 sta [Upgrade to see in full],Kitchenette Uptown
Paris T [Upgrade to see in full],By far  [Upgrade to see in full],11/16/2 [Upgrade to see in full],4.0 sta [Upgrade to see in full],Kitchenette Uptown
Lauriel [Upgrade to see in full],Came he [Upgrade to see in full],6/26/20 [Upgrade to see in full],5.0 sta [Upgrade to see in full],Kitchenette Uptown
Julian  [Upgrade to see in full],Came he [Upgrade to see in full],5/8/201 [Upgrade to see in full],4.0 sta [Upgrade to see in full],Kitchenette Uptown
Noheli  [Upgrade to see in full],I went  [Upgrade to see in full],8/14/20 [Upgrade to see in full],4.0 sta [Upgrade to see in full],Kitchenette Uptown
S.X. A.,My boyf [Upgrade to see in full],1/27/20 [Upgrade to see in full],3.0 sta [Upgrade to see in full],Kitchenette Uptown
Rachel  [Upgrade to see in full],This pl [Upgrade to see in full],2/20/20 [Upgrade to see in full],1.0 sta [Upgrade to see in full],Kitchenette Uptown
Julio S [Upgrade to see in full],What to [Upgrade to see in full],8/13/20 [Upgrade to see in full],1.0 sta [Upgrade to see in full],Kitchenette Uptown
Rachael [Upgrade to see in full],This pl [Upgrade to see in full],3/9/201 [Upgrade to see in full],2.0 sta [Upgrade to see in full],Kitchenette Uptown
Katrina [Upgrade to see in full],Disappo [Upgrade to see in full],5/31/20 [Upgrade to see in full],2.0 sta [Upgrade to see in full],Kitchenette Uptown
Kate A.,Ehhh... [Upgrade to see in full],4/15/20 [Upgrade to see in full],3.0 sta [Upgrade to see in full],Kitchenette Uptown
Tracy F [Upgrade to see in full],Cutest  [Upgrade to see in full],2/27/20 [Upgrade to see in full],5.0 sta [Upgrade to see in full],Kitchenette Uptown
Uncle H [Upgrade to see in full],This is [Upgrade to see in full],5/20/20 [Upgrade to see in full],2.0 sta [Upgrade to see in full],Kitchenette Uptown
Gina A.,Adorabl [Upgrade to see in full],5/19/20 [Upgrade to see in full],5.0 sta [Upgrade to see in full],Kitchenette Uptown
Yiwen S [Upgrade to see in full],i'm sur [Upgrade to see in full],12/8/20 [Upgrade to see in full],3.0 sta [Upgrade to see in full],Kitchenette Uptown
Tayla S [Upgrade to see in full],My brea [Upgrade to see in full],4/4/201 [Upgrade to see in full],5.0 sta [Upgrade to see in full],Kitchenette Uptown
Sharon  [Upgrade to see in full],Came he [Upgrade to see in full],3/19/20 [Upgrade to see in full],4.0 sta [Upgrade to see in full],Kitchenette Uptown
Charlin [Upgrade to see in full],Just ha [Upgrade to see in full],4/29/20 [Upgrade to see in full],5.0 sta [Upgrade to see in full],Kitchenette Uptown
Celia Y [Upgrade to see in full],Cute pl [Upgrade to see in full],6/2/201 [Upgrade to see in full],3.0 sta [Upgrade to see in full],Kitchenette Uptown
Bethann [Upgrade to see in full],I had a [Upgrade to see in full],2/17/20 [Upgrade to see in full],4.0 sta [Upgrade to see in full],Kitchenette Uptown
Chuck F [Upgrade to see in full],This pl [Upgrade to see in full],8/31/20 [Upgrade to see in full],3.0 sta [Upgrade to see in full],Kitchenette Uptown
Sarah H [Upgrade to see in full],Delicio [Upgrade to see in full],2/14/20 [Upgrade to see in full],5.0 sta [Upgrade to see in full],Kitchenette Uptown
Jordan  [Upgrade to see in full],Kitchen [Upgrade to see in full],5/3/201 [Upgrade to see in full],5.0 sta [Upgrade to see in full],Kitchenette Uptown
Alpha T [Upgrade to see in full],Awesome [Upgrade to see in full],3/27/20 [Upgrade to see in full],4.0 sta [Upgrade to see in full],Kitchenette Uptown
Shannon [Upgrade to see in full],They ha [Upgrade to see in full],1/12/20 [Upgrade to see in full],4.0 sta [Upgrade to see in full],Kitchenette Uptown
Jonell  [Upgrade to see in full],"Love,th [Upgrade to see in full]",4/29/20 [Upgrade to see in full],3.0 sta [Upgrade to see in full],Kitchenette Uptown
Natasha [Upgrade to see in full],God dam [Upgrade to see in full],4/12/20 [Upgrade to see in full],5.0 sta [Upgrade to see in full],Kitchenette Uptown
Lola N.,Amazing [Upgrade to see in full],7/31/20 [Upgrade to see in full],5.0 sta [Upgrade to see in full],Kitchenette Uptown
Leigh O [Upgrade to see in full],"Wow, I  [Upgrade to see in full]",9/4/201 [Upgrade to see in full],5.0 sta [Upgrade to see in full],Kitchenette Uptown
Stacy C [Upgrade to see in full],I usual [Upgrade to see in full],1/20/20 [Upgrade to see in full],1.0 sta [Upgrade to see in full],Kitchenette Uptown
Sandra  [Upgrade to see in full],Kitchen [Upgrade to see in full],9/28/20 [Upgrade to see in full],1.0 sta [Upgrade to see in full],Kitchenette Uptown
Semuteh [Upgrade to see in full],Been he [Upgrade to see in full],8/12/20 [Upgrade to see in full],3.0 sta [Upgrade to see in full],Kitchenette Uptown
Nadim H [Upgrade to see in full],I order [Upgrade to see in full],3/15/20 [Upgrade to see in full],2.0 sta [Upgrade to see in full],Kitchenette Uptown
Richard [Upgrade to see in full],Loved t [Upgrade to see in full],7/12/20 [Upgrade to see in full],5.0 sta [Upgrade to see in full],Kitchenette Uptown
Nicole  [Upgrade to see in full],Just mo [Upgrade to see in full],7/11/20 [Upgrade to see in full],5.0 sta [Upgrade to see in full],Kitchenette Uptown
Bernie  [Upgrade to see in full],I used  [Upgrade to see in full],8/4/201 [Upgrade to see in full],4.0 sta [Upgrade to see in full],Kitchenette Uptown
Amanda  [Upgrade to see in full],After e [Upgrade to see in full],12/6/20 [Upgrade to see in full],2.0 sta [Upgrade to see in full],Kitchenette Uptown
Ray S.,This is [Upgrade to see in full],1/25/20 [Upgrade to see in full],5.0 sta [Upgrade to see in full],Kitchenette Uptown
Juan M.,OMGTHIS [Upgrade to see in full],12/26/2 [Upgrade to see in full],5.0 sta [Upgrade to see in full],Kitchenette Uptown
Ronald  [Upgrade to see in full],Amazing [Upgrade to see in full],2/24/20 [Upgrade to see in full],5.0 sta [Upgrade to see in full],Kitchenette Uptown
Jennife [Upgrade to see in full],Food is [Upgrade to see in full],6/12/20 [Upgrade to see in full],4.0 sta [Upgrade to see in full],Kitchenette Uptown
Ellen L [Upgrade to see in full],i met u [Upgrade to see in full],6/12/20 [Upgrade to see in full],4.0 sta [Upgrade to see in full],Kitchenette Uptown
Tina N.,Came he [Upgrade to see in full],11/6/20 [Upgrade to see in full],4.0 sta [Upgrade to see in full],Kitchenette Uptown
Deneish [Upgrade to see in full],The bru [Upgrade to see in full],11/26/2 [Upgrade to see in full],3.0 sta [Upgrade to see in full],Kitchenette Uptown
Gladys  [Upgrade to see in full],The foo [Upgrade to see in full],5/27/20 [Upgrade to see in full],1.0 sta [Upgrade to see in full],Kitchenette Uptown
