Name,Review,Date,Star Rating,restaurant
Soonen  [Upgrade to see in full],TLDR: o [Upgrade to see in full],5/19/20 [Upgrade to see in full],1.0 sta [Upgrade to see in full],Pio Pio 6
Amy W.,This pl [Upgrade to see in full],12/11/2 [Upgrade to see in full],4.0 sta [Upgrade to see in full],Pio Pio 6
Chu Z.,Four st [Upgrade to see in full],10/17/2 [Upgrade to see in full],1.0 sta [Upgrade to see in full],Pio Pio 6
Nancy A [Upgrade to see in full],So I've [Upgrade to see in full],4/17/20 [Upgrade to see in full],1.0 sta [Upgrade to see in full],Pio Pio 6
Rachel  [Upgrade to see in full],Only co [Upgrade to see in full],5/24/20 [Upgrade to see in full],4.0 sta [Upgrade to see in full],Pio Pio 6
Vanessa [Upgrade to see in full],Got the [Upgrade to see in full],2/11/20 [Upgrade to see in full],4.0 sta [Upgrade to see in full],Pio Pio 6
Mariani [Upgrade to see in full],We came [Upgrade to see in full],6/30/20 [Upgrade to see in full],5.0 sta [Upgrade to see in full],Pio Pio 6
Aziz A.,Chicken [Upgrade to see in full],9/6/201 [Upgrade to see in full],4.0 sta [Upgrade to see in full],Pio Pio 6
carolin [Upgrade to see in full],"sadly,  [Upgrade to see in full]",11/28/2 [Upgrade to see in full],1.0 sta [Upgrade to see in full],Pio Pio 6
Matt M.,Great f [Upgrade to see in full],8/16/20 [Upgrade to see in full],4.0 sta [Upgrade to see in full],Pio Pio 6
Al Y.,Food is [Upgrade to see in full],10/20/2 [Upgrade to see in full],4.0 sta [Upgrade to see in full],Pio Pio 6
Fitsum  [Upgrade to see in full],This pl [Upgrade to see in full],11/22/2 [Upgrade to see in full],4.0 sta [Upgrade to see in full],Pio Pio 6
Kelisia [Upgrade to see in full],Great S [Upgrade to see in full],7/4/201 [Upgrade to see in full],4.0 sta [Upgrade to see in full],Pio Pio 6
3men2 M [Upgrade to see in full],you hav [Upgrade to see in full],5/8/201 [Upgrade to see in full],5.0 sta [Upgrade to see in full],Pio Pio 6
Johary  [Upgrade to see in full],Great s [Upgrade to see in full],5/23/20 [Upgrade to see in full],4.0 sta [Upgrade to see in full],Pio Pio 6
Linna S [Upgrade to see in full],The rot [Upgrade to see in full],7/8/201 [Upgrade to see in full],3.0 sta [Upgrade to see in full],Pio Pio 6
Francis [Upgrade to see in full],We orde [Upgrade to see in full],3/8/201 [Upgrade to see in full],1.0 sta [Upgrade to see in full],Pio Pio 6
Ali A.,I had h [Upgrade to see in full],2/15/20 [Upgrade to see in full],2.0 sta [Upgrade to see in full],Pio Pio 6
Nelle J [Upgrade to see in full],This is [Upgrade to see in full],4/7/201 [Upgrade to see in full],5.0 sta [Upgrade to see in full],Pio Pio 6
Dominic [Upgrade to see in full],So good [Upgrade to see in full],6/1/201 [Upgrade to see in full],5.0 sta [Upgrade to see in full],Pio Pio 6
Jaye S.,Yummy y [Upgrade to see in full],6/15/20 [Upgrade to see in full],5.0 sta [Upgrade to see in full],Pio Pio 6
Carlos  [Upgrade to see in full],If you  [Upgrade to see in full],3/31/20 [Upgrade to see in full],1.0 sta [Upgrade to see in full],Pio Pio 6
Robert  [Upgrade to see in full],Food wa [Upgrade to see in full],8/28/20 [Upgrade to see in full],4.0 sta [Upgrade to see in full],Pio Pio 6
