Name,Review,Date,Star Rating,restaurant
Chris D [Upgrade to see in full],What a  [Upgrade to see in full],5/5/201 [Upgrade to see in full],5.0 sta [Upgrade to see in full],Sottocasa Pizzeria - Harlem
Abby P.,What a  [Upgrade to see in full],10/29/2 [Upgrade to see in full],5.0 sta [Upgrade to see in full],Sottocasa Pizzeria - Harlem
Jenny S [Upgrade to see in full],Love lo [Upgrade to see in full],4/15/20 [Upgrade to see in full],5.0 sta [Upgrade to see in full],Sottocasa Pizzeria - Harlem
ian f.,Amazing [Upgrade to see in full],6/19/20 [Upgrade to see in full],5.0 sta [Upgrade to see in full],Sottocasa Pizzeria - Harlem
KC C.,I reall [Upgrade to see in full],4/16/20 [Upgrade to see in full],5.0 sta [Upgrade to see in full],Sottocasa Pizzeria - Harlem
Philip  [Upgrade to see in full],wow -so [Upgrade to see in full],4/14/20 [Upgrade to see in full],5.0 sta [Upgrade to see in full],Sottocasa Pizzeria - Harlem
M S.,Best It [Upgrade to see in full],5/23/20 [Upgrade to see in full],5.0 sta [Upgrade to see in full],Sottocasa Pizzeria - Harlem
F M.,This is [Upgrade to see in full],9/11/20 [Upgrade to see in full],4.0 sta [Upgrade to see in full],Sottocasa Pizzeria - Harlem
Laurie  [Upgrade to see in full],Great s [Upgrade to see in full],12/10/2 [Upgrade to see in full],5.0 sta [Upgrade to see in full],Sottocasa Pizzeria - Harlem
Jj J.,Good pi [Upgrade to see in full],12/9/20 [Upgrade to see in full],4.0 sta [Upgrade to see in full],Sottocasa Pizzeria - Harlem
Vivaan  [Upgrade to see in full],just as [Upgrade to see in full],7/10/20 [Upgrade to see in full],4.0 sta [Upgrade to see in full],Sottocasa Pizzeria - Harlem
Jim B.,Great n [Upgrade to see in full],6/21/20 [Upgrade to see in full],5.0 sta [Upgrade to see in full],Sottocasa Pizzeria - Harlem
Jihan A [Upgrade to see in full],If it w [Upgrade to see in full],6/23/20 [Upgrade to see in full],5.0 sta [Upgrade to see in full],Sottocasa Pizzeria - Harlem
Maria D [Upgrade to see in full],We are  [Upgrade to see in full],9/4/201 [Upgrade to see in full],5.0 sta [Upgrade to see in full],Sottocasa Pizzeria - Harlem
Alexand [Upgrade to see in full],So happ [Upgrade to see in full],5/1/201 [Upgrade to see in full],5.0 sta [Upgrade to see in full],Sottocasa Pizzeria - Harlem
